ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp
2026-04-24T06:19:33Z,0,0,0,0.4,5.8,0,19.8,848.6,20.1,19.8,82.7,339,999,0,0,262,0.2,0.2,19.8,17.6,15.4
2026-04-24T06:35:20Z,0,0,0,2.7,5.8,0,21.4,848.6,21.8,21.1,75.2,752,5522,0,0.6,171,1.4,1.4,21.2,18,16.6
2026-04-24T06:50:26Z,0,0,0,3.1,5.8,0,23.2,848.6,23.7,22.8,65.8,829,6319,0,1.2,251,2.2,2.2,22.8,18.3,18
2026-04-24T07:06:25Z,0,0,0,2.1,5.8,0,22.8,848.5,23.8,22.9,66.2,647,4207,0,0.6,168,1.3,1.3,22.9,18.5,18.1
2026-04-24T07:22:21Z,0,0,0,1,5.8,0,23.2,848.4,23.9,22.6,66.4,437,2034,0,0.4,259,0.9,0.9,22.7,18.2,17.9
2026-04-24T07:38:19Z,0,0,0,0.8,5.8,0,21.3,848.4,21.7,21.2,70.8,413,1753,0,0.2,158,1,1,21.2,17.5,16.6
2026-04-24T07:53:25Z,0,0,0,4,5.8,0,22.8,848.4,23.2,23.1,68,996,7984,0,0.3,103,1.3,1.3,23.2,18.9,18.3
2026-04-24T08:08:31Z,0,0,0,4,5.8,0,22.4,848.2,23.1,22.6,62.4,1006,8069,0,0.7,200,1.3,1.3,22.6,17.7,17.8
2026-04-24T08:24:23Z,0,0,0,3.4,5.8,0,23,848,24,23.2,61.1,898,7079,0,0.9,173,1.3,1.3,23.2,18.1,18.3
2026-04-24T08:39:29Z,0,0,0,4.2,5.8,0,23.6,847.8,24.7,24,63.1,1048,8476,0,0,173,0.4,0.4,24.1,19.1,19
2026-04-24T08:55:24Z,0,0,0,0.6,5.8,0,23.9,847.6,24.4,24,58,377,1334,0,0.1,264,0.4,0.4,24,18.3,18.9
2026-04-24T09:10:29Z,0,0,0,4.5,5.8,0,24.3,847.4,24.9,24.9,56.4,1092,9001,0,0.5,164,1.1,1.1,24.9,18.8,19.6
2026-04-24T09:25:35Z,0,0,0,1,5.8,0,24.5,847.2,25.2,24.9,55.9,444,2025,0,0.5,165,0.9,0.9,24.9,18.8,19.7
2026-04-24T09:41:25Z,0,0,0,1.1,5.8,0,24.1,847.1,24.6,24.2,59.3,471,2385,0,0.5,166,1.5,1.5,24.3,18.7,19.2
2026-04-24T09:56:34Z,0,0,0,3.6,5.8,0,24.5,846.9,24.9,24.7,60.3,934,7183,0,0.3,166,1.1,1.1,24.8,19.3,19.6
2026-04-24T10:11:41Z,0,0,0,1.3,5.8,0,24.3,846.6,24.5,24.8,55.8,498,2715,0,0.2,166,0.7,0.7,24.8,18.7,19.6
2026-04-24T10:26:47Z,0,0,0,1.2,5.8,0,24.5,846.5,24.9,25.2,54.9,488,2655,0,0.2,74,1.1,1.1,25.2,18.9,19.9
2026-04-24T10:41:54Z,0,0,0,1.9,5.8,0,25.3,846.3,25.6,25.9,55.1,611,3911,0,0.5,75,1.7,1.7,25.9,19.6,20.5
2026-04-24T10:58:25Z,0,0,0,2.6,5.8,0,25.7,846.2,26,26.5,50.3,738,5190,0,0.8,118,3.5,3.5,26.5,19.3,20.9
2026-04-24T11:13:31Z,0,0,0,2.3,5.8,0,25,845.9,25.6,25.9,51,682,4453,0,1.1,81,1.7,1.7,25.9,18.9,20.4
2026-04-24T11:29:25Z,0,0,0,1.9,5.8,0,24.9,845.9,25.4,25.5,54.8,605,3758,0,0.4,127,2.2,2.2,25.6,19.2,20.2
2026-04-24T11:45:25Z,0,0,0,4.2,5.8,0,25.5,845.6,26.1,26.3,55.6,1041,8515,0,0.3,77,0.9,0.9,26.3,20,20.8
2026-04-24T12:00:42Z,0,0,0,1.5,5.8,0,24.9,845.5,25.2,26,53.8,532,2964,0,1.5,117,3.1,3.1,26,19.5,20.6
2026-04-24T12:16:27Z,0,0,0,2.7,5.8,0,25.3,845.3,25.9,26.2,52.2,768,5540,0,0.1,77,1.5,1.5,26.3,19.4,20.7
2026-04-24T12:31:33Z,0,0,0,2.9,5.8,0,26.7,845.1,27.4,27.9,49.1,799,5934,0,0,75,0.2,0.2,28.3,20.4,22.2
2026-04-24T12:46:39Z,0,0,0,1.2,5.8,0,26.7,845,27.4,28,46.7,478,2551,0,0.3,75,2,2,28.1,20,22.1
2026-04-24T13:02:32Z,0,0,0,0.9,5.8,0,25.2,845.1,25.7,26.2,53.5,426,1996,0,0.2,75,1.1,1.1,26.3,19.6,20.7
2026-04-24T13:18:30Z,0,0,0,0.9,5.8,0,24.1,845.1,24.4,25,56.4,417,1868,0,0.3,106,0.9,0.9,25,18.9,19.7
2026-04-24T13:33:32Z,0,0,0,0.9,5.8,0,24.3,845,24.7,25,57.6,432,2051,0,0.2,81,0.9,0.9,25.1,19.2,19.8
2026-04-24T13:48:38Z,0,0,0,1.6,5.8,0,24.4,845.1,24.8,25.3,56.4,565,3590,0,0.6,108,1.7,1.7,25.4,19.3,20.1
2026-04-24T14:04:36Z,0,0,0,0.6,5.8,0,24.6,845.2,25.3,25.8,57.2,366,1288,0,0,82,0.2,0.2,25.8,19.8,20.4
2026-04-24T14:20:33Z,0,0,0,0.3,5.8,0,23.9,845.4,24.4,24.8,60.1,323,814,0,0.3,86,0.8,0.8,24.8,19.3,19.6
2026-04-24T14:35:50Z,0,0,0,0.3,5.8,0,22.7,845.5,23.1,23.3,66.1,313,742,0,0.4,175,1.5,1.5,23.3,18.8,18.4
2026-04-24T14:50:56Z,0,0,0,0.2,5.8,0,22.2,845.6,22.4,22.7,67.9,297,583,0,0.3,88,0.9,0.9,22.7,18.5,17.9
2026-04-24T15:06:40Z,0,0,0,0.1,5.8,0,21.9,845.8,22.1,22.2,69.1,279,433,0,0,73,0.2,0.2,22.3,18.2,17.5
2026-04-24T15:21:46Z,0,0,0,0.1,5.8,0,21.6,845.9,21.8,22,69.8,267,310,0,0.9,76,2.2,2.2,22,18.1,17.3
2026-04-24T15:37:41Z,0,0,0,0,5.8,0,21.2,846.1,21.4,21.6,69.3,262,260,0,0.1,77,0.4,0.4,21.6,17.7,17
2026-04-24T15:53:41Z,0,0,0,0,5.8,0,21,846.2,21.1,21.3,70,261,255,0,0.4,79,1.3,1.3,21.3,17.5,16.7
2026-04-24T16:08:47Z,0,0,0,0,5.8,0,20.8,846.3,20.9,21.1,72.6,260,252,0,0.4,79,1.5,1.5,21.2,17.7,16.6
2026-04-24T16:23:53Z,0,0,0,0,5.8,0,20.8,846.5,20.9,21.1,74.2,260,254,0,0.3,79,0.7,0.7,21.2,17.9,16.6
2026-04-24T16:39:49Z,0,0,0,0,5.8,0,20.7,846.7,20.8,21,75.9,261,254,0,0,79,0,0,21.1,18,16.5
2026-04-24T16:55:48Z,0,0,0,0,5.8,0,20.5,847,20.7,20.9,76.2,261,253,0,0.1,79,0.4,0.4,20.9,17.9,16.4
2026-04-24T17:11:42Z,0,0,0,0,5.8,0,20.4,847.2,20.6,20.8,76.5,261,254,0,0.2,79,0.7,0.7,20.9,17.8,16.3
2026-04-24T17:26:49Z,0,0,0,0,5.8,0,20.4,847.4,20.5,20.7,77.4,260,253,0,0.2,79,0.4,0.4,20.8,17.9,16.3
2026-04-24T17:41:56Z,0,0,0,0,5.8,0,20.2,847.6,20.4,20.6,77.9,259,254,0,0,79,0,0,20.7,17.9,16.2
2026-04-24T17:57:02Z,0,0,0,0,5.8,0,20.2,847.9,20.2,20.5,77.4,261,254,0,0,79,0.2,0.2,20.6,17.7,16.1
2026-04-24T18:13:34Z,0,0,0,0,5.8,0,20,848.2,20.1,20.3,77.6,261,254,0,0,79,0,0,20.4,17.5,15.9
2026-04-24T18:28:40Z,0,0,0,0,5.8,0,19.8,848.2,19.9,20.2,77.3,260,253,0,0,79,0,0,20.2,17.4,15.8
2026-04-24T18:43:47Z,0,0,0,0,5.8,0,19.7,848.3,19.8,20,77.5,260,254,0,0,79,0,0,20.1,17.3,15.6
2026-04-24T18:58:53Z,0,0,0,0,5.8,0,19.5,848.3,19.7,19.8,77.7,261,253,0,0,79,0,0,19.9,17.1,15.4
2026-04-24T19:14:00Z,0,0,0,0,5.8,0,19.4,848.4,19.6,19.8,77.2,260,254,0,0.3,79,1.1,1.1,19.8,17,15.4
2026-04-24T19:29:07Z,0,0,0,0,5.8,0,19.2,848.5,19.4,19.6,78.5,260,252,0,0,79,0.2,0.2,19.7,17,15.2
2026-04-24T19:44:13Z,0,0,0,0,5.8,0,19.1,848.4,19.3,19.5,78.9,260,253,0,0.5,79,1.7,1.7,19.5,16.9,15.1
2026-04-24T19:59:34Z,0,0,0,0,5.8,0,18.9,848.4,19.1,19.3,80.6,261,253,0,0,79,0.2,0.2,19.3,16.9,15
2026-04-24T20:14:41Z,0,0,0,0,5.8,0,18.5,848.4,18.6,18.9,82.3,261,253,0,0.1,79,0.4,0.4,19,16.8,14.6
2026-04-24T20:29:46Z,0,0,0,0,5.8,0,18.1,848.4,18.2,18.5,84.9,259,254,0,0,79,0.2,0.2,18.6,16.7,14.3
2026-04-24T20:44:53Z,0,0,0,0,5.8,0,17.8,848.4,17.9,18.1,86.9,261,255,0,0,79,0,0,18.2,16.6,13.9
2026-04-24T20:59:59Z,0,0,0,0,5.8,0,17.7,848.4,17.8,18,88.8,259,253,0,0.1,79,0.4,0.4,18.1,16.6,13.8
2026-04-24T21:15:05Z,0,0,0,0,5.8,0,17.7,848.3,17.8,18,89.5,260,252,0,0,79,0,0,18.1,16.7,13.8
2026-04-24T21:30:12Z,0,0,0,0,5.8,0,17.5,848.4,17.6,17.8,90.5,261,253,0,0,79,0,0,17.9,16.7,13.6
2026-04-24T21:45:37Z,0,0,0,0,5.8,0,17.3,848.4,17.4,17.6,91.9,262,253,0,0.1,79,0.2,0.2,17.7,16.6,13.5
2026-04-24T22:00:44Z,0,0,0,0,5.8,0,17.3,848.4,17.3,17.6,92,261,254,0,0,79,0,0,17.8,16.7,13.5
2026-04-24T22:15:50Z,0,0,0,0,5.8,0,17.3,848.2,17.4,17.6,92.1,261,253,0,0,79,0.2,0.2,17.7,16.7,13.5
2026-04-24T22:30:57Z,0,0,0,0,5.8,0,17.4,848,17.5,17.7,92.4,259,254,0,0,79,0,0,17.9,16.8,13.6
2026-04-24T22:46:03Z,0,0,0,0,5.8,0,17.3,847.9,17.4,17.7,92.5,259,253,0,0,79,0.2,0.2,17.8,16.8,13.5
2026-04-24T23:01:09Z,0,0,0,0,5.8,0,17.4,847.6,17.5,17.7,92.8,259,253,0,0,79,0.2,0.2,17.8,16.8,13.6
2026-04-24T23:16:15Z,0,0,0,0,5.8,0,17.4,847.4,17.5,17.7,92.9,262,253,0,0.1,79,0.7,0.7,17.9,16.9,13.6
2026-04-24T23:31:41Z,0,0,0,0,5.8,0,17.4,847.3,17.5,17.7,93,260,253,0,0.1,79,0.6,0.6,17.8,16.9,13.6
2026-04-24T23:46:48Z,0,0,0,0,5.8,0,17.4,847.2,17.5,17.7,93,260,254,0,0,79,0,0,17.9,16.9,13.6
2026-04-25T00:00:54Z,0,0,0,0,5.8,0,17.4,847.2,17.5,17.8,92.9,260,254,0,0.1,79,0.4,0.4,17.9,16.9,13.6
2026-04-25T00:16:00Z,0,0,0,0,5.8,0,17.5,847.1,17.6,17.8,92.9,261,254,0,0,79,0,0,17.9,16.9,13.6
2026-04-25T00:31:07Z,0,0,0,0,5.8,0,17.5,847.2,17.6,17.8,93,260,253,0,0,79,0.2,0.2,18,17,13.7
2026-04-25T00:46:13Z,0,0,0,0,5.8,0,17.5,847.2,17.6,17.8,93.1,261,253,0,0,79,0,0,17.9,16.9,13.6
2026-04-25T01:01:19Z,0,0,0,0,5.8,0,17.4,847,17.5,17.7,93.2,260,253,0,0,79,0,0,17.9,16.9,13.6
2026-04-25T01:16:44Z,0,0,0,0,5.8,0,17.4,847.1,17.4,17.7,93.4,260,254,0,0.4,79,0.9,0.9,17.8,16.9,13.5
2026-04-25T01:31:50Z,0,0,0,0,5.8,0,17.3,847.1,17.3,17.6,93.5,259,253,0,0.1,79,0.4,0.4,17.7,16.8,13.5
2026-04-25T01:46:57Z,0,0,0,0,5.8,0,17,847.2,17.1,17.3,93.5,260,253,0,0,79,0,0,17.5,16.6,13.2
2026-04-25T02:02:04Z,0,0,0,0,5.8,0,17,847.5,17.1,17.4,94.4,259,253,0,0,79,0,0,17.5,16.7,13.2
2026-04-25T02:17:11Z,0,0,0,0,5.8,0,17.2,847.5,17.2,17.5,94.5,260,254,0,0,79,0,0,17.6,16.8,13.4
2026-04-25T02:32:17Z,0,0,0,0,5.8,0,17.2,847.7,17.4,17.6,94.4,260,253,0,0,79,0,0,17.7,16.9,13.4
2026-04-25T02:47:24Z,0,0,0,0,5.8,0,17.1,847.8,17.2,17.5,93.9,259,252,0,0,79,0,0,17.6,16.7,13.3
2026-04-25T03:02:48Z,0,0,0,0,5.8,0,17.2,848.1,17.3,17.6,93.7,260,253,0,0,79,0.2,0.2,17.7,16.8,13.4
2026-04-25T03:17:55Z,0,0,0,0,5.8,0,17.4,848.3,17.6,17.7,93.3,260,256,0,0.4,79,0.7,0.7,17.9,16.9,13.6
2026-04-25T03:33:02Z,0,0,0,0.1,5.8,0,17.2,848.5,17.3,17.6,93.1,266,309,0,0.1,79,0.6,0.6,17.7,16.8,13.4
2026-04-25T03:48:09Z,0,0,0,0.1,5.8,0,17.1,848.8,17.2,17.4,93.3,278,420,0,0,79,0,0,17.6,16.6,13.3
2026-04-25T04:03:16Z,0,0,0,0.2,5.8,0,17.2,849.1,17.3,17.5,93.6,291,576,0,0,79,0,0,17.6,16.7,13.4
2026-04-25T04:18:59Z,0,0,0,0.2,5.8,0,17.4,849.2,17.6,17.7,93.2,298,613,0,0,79,0,0,17.9,16.9,13.6
2026-04-25T04:34:22Z,0,0,0,0.3,5.8,0,17.6,849.6,17.8,17.9,92.1,311,762,0,0,79,0,0,18,17,13.8
2026-04-25T04:49:29Z,0,0,0,0.3,5.8,0,17.9,849.8,18.1,18.2,90.4,316,830,0,0.1,79,0.4,0.4,18.4,17.1,14.1
2026-04-25T05:04:36Z,0,0,0,0.4,5.8,0,18.2,849.8,18.3,18.5,88.6,324,931,0,0,79,0,0,18.6,17.2,14.3
2026-04-25T05:19:43Z,0,0,0,0.3,5.8,0,18.6,849.9,18.6,18.9,87.6,322,918,0,0.1,79,0.4,0.4,19,17.4,14.7
2026-04-25T05:34:50Z,0,0,0,0.5,5.8,0,18.8,849.9,18.8,19,87.5,352,1265,0,0,79,0.2,0.2,19.1,17.5,14.8
2026-04-25T05:49:56Z,0,0,0,1.5,5.8,0,20,850,19.9,20,84.5,532,3111,0,0.5,79,1.1,1.1,20.1,18.1,15.7
2026-04-25T06:05:51Z,0,0,0,1.1,0,0,20.8,850.1,20.4,20.5,81,468,2415,0,0.5,78,1,1,20.6,18.1,16.1
2026-04-25T06:20:58Z,0,0,0,1.2,0,0,21.3,850.2,21.3,21.4,78.5,491,2706,0,0.1,79,0.7,0.7,21.6,18.7,16.9
2026-04-25T06:36:05Z,0,0,0,1.8,0,0,21.2,850.3,21.4,21.8,75.6,601,3833,0,0.2,79,0.9,0.9,21.9,18.7,17.2
2026-04-25T06:51:28Z,0,0,0,1.7,0,0,22.9,850.3,23,23.1,73,565,3441,0,0,79,0,0,23.3,19.6,18.4
2026-04-25T07:06:35Z,0,0,0,1.6,0,0,22.7,850.3,22.6,22.9,72.2,561,3419,0,0.1,79,0.4,0.4,23,19.3,18.2
2026-04-25T07:21:42Z,0,0,0,1,0,0,22.6,850.3,22.6,23.1,72.2,448,2258,0,0,79,0,0,23.2,19.4,18.3
2026-04-25T07:36:48Z,0,0,0,0.6,0,0,22,850.3,22.1,22.5,71.3,362,1380,0,0.1,79,0.4,0.4,22.6,18.8,17.8
2026-04-25T07:51:55Z,0,0,0,0.8,0,0,21.4,850.2,21.4,21.9,72.5,405,1839,0,0.4,79,1.3,1.3,22,18.4,17.3
2026-04-25T08:07:02Z,0,0,0,1.5,0,0,21.8,850.1,22,22.4,73,532,3161,0,0,79,0,0,22.5,18.9,17.7
2026-04-25T08:22:40Z,0,0,0,3.5,0,0,23.6,849.9,23.6,23.6,67.3,912,7018,0,0.2,79,0.9,0.9,23.7,19.3,18.7
2026-04-25T08:37:47Z,0,0,0,1.7,0,0,22.3,849.6,22.8,22.1,70.6,572,3447,0,1.2,79,1.7,1.7,22.2,18.3,17.4
2026-04-25T08:52:53Z,0,0,0,1.3,0,0,22.9,849.3,23.6,23,65.4,501,2688,0,0.3,79,1.3,1.3,23,18.4,18.2
2026-04-25T09:08:01Z,0,0,0,3,0,0,23.9,849,24.4,24.1,63.5,810,5948,0,0.1,174,0.4,0.4,24.2,19.2,19.1
2026-04-25T09:23:08Z,0,0,0,4.1,0,0,24.4,848.7,25.2,25,60,1021,8175,0,0.7,80,2.2,2.2,25,19.5,19.8
2026-04-25T09:38:14Z,0,0,0,1.6,0,0,23.5,848.4,24.2,24.2,61.6,555,3309,0,1.2,178,2.6,2.6,24.3,19,19.2
2026-04-25T09:53:37Z,0,0,0,5.2,0,0,24.3,848.1,24.8,25,61.3,1220,10555,0,0.1,87,0.9,0.9,25.1,19.7,19.8
2026-04-25T10:08:43Z,0,0,0,2.9,0,0,25.1,848,26,25.7,59.3,801,5957,0,0.7,208,1.5,1.5,25.7,20,20.3
2026-04-25T10:23:44Z,0,0,0,3,0,0,23.8,847.8,24.5,24.5,63.6,817,5993,0,1,172,1.5,1.5,24.6,19.6,19.4
2026-04-25T10:38:51Z,0,0,0,3.8,0,0,24.8,847.4,25.1,25.6,61.4,975,7772,0,0.7,78,2.8,2.8,25.7,20.3,20.3
2026-04-25T10:54:46Z,0,0,0,3.9,0,0,25.3,847.1,25.8,26.1,59.2,986,7934,0,0.9,52,2.8,2.8,26.3,20.4,20.7
2026-04-25T11:09:52Z,0,0,0,3.8,0,0,25.5,846.8,26.2,26.4,54.8,959,7563,0,1.6,186,2.6,2.6,26.5,20,20.9
2026-04-25T11:24:59Z,0,0,0,1.4,0,0,25.2,846.6,25.9,26.1,56,515,2691,0,0.7,77,2.4,2.4,26.1,19.9,20.6
2026-04-25T11:40:06Z,0,0,0,3.6,0,0,25.9,846.5,26.5,26.6,56.4,932,7315,0,0.2,84,0.7,0.7,27.4,20.4,21.6
2026-04-25T11:55:13Z,0,0,0,3.5,0,0,25.6,846.4,26.3,26.5,57.3,902,7069,0,0,159,0,0,26.5,20.4,21
2026-04-25T12:10:19Z,0,0,0,2.8,0,0,25.7,846.2,26.3,26.5,57.4,773,5565,0,0.5,135,2,2,26.6,20.5,21
2026-04-25T12:25:44Z,0,0,0,1,0,0,24.1,846.1,24.7,24.7,61.9,441,1945,0,0.4,190,1.7,1.7,24.8,19.5,19.6
2026-04-25T12:40:50Z,0,0,0,0.6,0,0,25.5,846,26,26.3,57.8,369,1232,0,0.6,174,1.3,1.3,26.4,20.3,20.8
2026-04-25T12:55:57Z,0,0,0,0.6,0,0,24.5,845.9,25.1,25.2,60.2,373,1264,0,0.4,92,1.3,1.3,25.3,19.7,20
2026-04-25T13:11:04Z,0,0,0,2.1,0,0,25.4,846,26.1,26.3,56.3,649,4395,0,0.5,92,1.1,1.1,26.4,20.1,20.8
2026-04-25T13:26:10Z,0,0,0,0.4,0,0,25.4,845.8,26.4,26.4,57.2,330,872,0,0.3,164,1.3,1.3,26.5,20.4,20.9
2026-04-25T13:41:46Z,0,0,0,0.4,0,0,24.1,845.9,24.5,24.7,61.4,341,1036,0,0.4,167,1.3,1.3,24.7,19.4,19.6
2026-04-25T13:57:08Z,0,0,0,0.9,0,0,24.3,846,24.8,24.9,60.7,423,1991,0,0.7,186,2.2,2.2,25,19.5,19.8
2026-04-25T14:12:20Z,0,0,0,0.4,0,0,24.2,846.1,24.7,25.1,60.8,333,953,0,0.2,119,0.9,0.9,25.2,19.7,19.9
2026-04-25T14:27:26Z,0,0,0,0.3,0,0,23.7,846.1,24.1,24.3,63.9,314,773,0,0.2,148,0.7,0.7,24.3,19.4,19.2
2026-04-25T14:42:32Z,0,0,0,0.2,0,0,23.1,846.2,23.4,23.5,68.1,301,628,0,0,116,0.2,0.2,23.6,19.3,18.7
2026-04-25T14:57:39Z,0,0,0,0.2,0,0,22.7,846.3,22.9,23.1,69.1,288,490,0,0,113,0.2,0.2,23.1,19,18.3
2026-04-25T15:13:16Z,0,0,0,0.1,0,0,22.4,846.6,22.6,22.7,71.7,274,367,0,0.1,119,0.4,0.4,22.8,19,18
2026-04-25T15:28:22Z,0,0,0,0,0,0,22,846.8,22.1,22.3,73.1,264,279,0,0.1,92,0.9,0.9,22.4,18.8,17.7
2026-04-25T15:43:29Z,0,0,0,0,0,0,21.6,847,21.7,21.9,74.7,259,256,0,0,92,0,0,22,18.6,17.3
2026-04-25T15:59:19Z,0,0,0,0,0,0,21.2,847.1,21.2,21.5,76.7,260,254,0,0,92,0,0,21.6,18.6,17
2026-04-25T16:14:19Z,0,0,0,0,0,0,20.9,847.3,21.1,21.2,77.3,259,254,0,0.1,92,1.1,1.1,21.3,18.4,16.7
2026-04-25T16:29:25Z,0,0,0,0,0,0,20.7,847.5,20.9,21,78.8,261,254,0,0.5,92,2,2,21.1,18.4,16.6
2026-04-25T16:44:32Z,0,0,0,0,0,0,20.4,847.8,20.6,20.8,81.3,260,254,0,0.1,92,0.7,0.7,20.9,18.4,16.4
2026-04-25T17:00:22Z,0,0,0,0,0,0,20.3,848,20.5,20.7,82.4,261,254,0,0.3,92,1.1,1.1,20.8,18.5,16.3
2026-04-25T17:15:29Z,0,0,0,0,0,0,20,848.3,20.2,20.4,84,260,252,0,0,92,0.2,0.2,20.6,18.4,16.1
2026-04-25T17:30:35Z,0,0,0,0,0,0,19.9,848.6,20,20.2,84.5,260,254,0,0,92,0.2,0.2,20.4,18.3,15.9
2026-04-25T17:45:42Z,0,0,0,0,0,0,19.6,848.9,19.8,20,84.7,258,254,0,0.1,92,0.4,0.4,20.1,18.1,15.7
2026-04-25T18:01:18Z,0,0,0,0,0,0,19.6,849,19.7,19.9,84.6,261,254,0,0,92,0.7,0.7,20,18,15.6
2026-04-25T18:16:25Z,0,0,0,0,0,0,19.5,849.1,19.7,19.9,84.7,260,253,0,0,92,0.2,0.2,20,18,15.6
2026-04-25T18:31:31Z,0,0,0,0,0,0,19.5,849,19.6,19.8,83.6,259,253,0,0.3,92,0.9,0.9,19.9,17.8,15.5
2026-04-25T18:46:37Z,0,0,0,0,0,0,19.4,849.1,19.5,19.7,83.5,260,254,0,0,92,0,0,19.8,17.7,15.4
2026-04-25T19:02:21Z,0,0,0,0,0,0,19.3,849.2,19.4,19.6,84.1,260,253,0,0,92,0,0,19.7,17.7,15.3
2026-04-25T19:17:27Z,0,0,0,0,0,0,19.2,849.5,19.4,19.5,85,259,254,0,0,92,0,0,19.6,17.7,15.2
2026-04-25T19:32:34Z,0,0,0,0,0,0,19.1,849.6,19.2,19.4,84.9,260,254,0,0,92,0,0,19.5,17.6,15.1
2026-04-25T19:47:41Z,0,0,0,0,0,0,19.1,849.6,19.2,19.4,84.7,260,253,0,0,92,0,0,19.5,17.5,15.1
2026-04-25T20:02:47Z,0,0,0,0,0,0,19.1,849.6,19.2,19.4,85.2,261,254,0,0,92,0,0,19.5,17.6,15.1
2026-04-25T20:17:54Z,0,0,0,0,0,0,19.1,849.5,19.3,19.4,84.8,260,254,0,0.2,92,0.9,0.9,19.5,17.6,15.1
2026-04-25T20:33:18Z,0,0,0,0,0,0,19.2,849.4,19.4,19.6,84.5,261,253,0,0.3,92,1.1,1.1,19.7,17.7,15.3
2026-04-25T20:48:24Z,0,0,0,0,0,0,19.1,849.4,19.2,19.4,85.2,261,253,0,0.4,92,0.9,0.9,19.5,17.6,15.1
2026-04-25T21:03:31Z,0,0,0,0,0,0,18.8,849.4,18.9,19.2,86.1,259,254,0,0,92,0.2,0.2,19.3,17.5,14.9
2026-04-25T21:18:37Z,0,0,0,0,0,0,18.8,849.3,18.9,19.2,86.6,260,253,0,0.1,92,0.7,0.7,19.3,17.5,14.9
2026-04-25T21:33:43Z,0,0,0,0,0,0,18.9,849.1,19.1,19.3,85.9,261,253,0,0.6,92,1.7,1.7,19.4,17.6,15
2026-04-25T21:48:50Z,0,0,0,0,0,0,18.9,848.9,19.1,19.3,86.4,260,253,0,0,92,0.2,0.2,19.4,17.6,15
2026-04-25T22:03:56Z,0,0,0,0,0,0,18.8,848.8,18.9,19.1,87.3,260,253,0,0.3,92,1.1,1.1,19.3,17.6,14.9
2026-04-25T22:19:21Z,0,0,0,0,0,0,18.7,848.8,18.8,19.1,87.8,260,253,0,1,92,1.5,1.5,19.2,17.6,14.8
2026-04-25T22:34:28Z,0,0,0,0,0,0,18.7,848.6,18.9,19.1,88.2,259,255,0,0.2,92,0.4,0.4,19.2,17.6,14.8
2026-04-25T22:49:34Z,0,0,0,0,0,0,18.6,848.6,18.8,19,89.1,260,254,0,0.3,92,1.1,1.1,19.2,17.7,14.8
2026-04-25T23:04:41Z,0,0,0,0,0,0,18.6,848.5,18.8,19,89.3,260,254,0,0.3,92,1.3,1.3,19.1,17.7,14.7
2026-04-25T23:19:47Z,0,0,0,0,0,0,18.5,848.5,18.7,18.9,89.7,260,253,0,0,92,0.4,0.4,19,17.6,14.7
2026-04-25T23:34:54Z,0,0,0,0,0,0,18.5,848.4,18.6,18.8,90,261,252,0,0.3,92,0.7,0.7,19,17.6,14.6
2026-04-25T23:50:32Z,0,0,0,0,0,0,18.5,848.4,18.6,18.8,90.4,259,253,0,0.1,92,0.4,0.4,18.9,17.6,14.6
2026-04-26T00:00:36Z,0,0,0,0,0,0,18.4,848.4,18.6,18.8,90.7,259,253,0,0.2,92,0.9,0.9,18.9,17.6,14.6
2026-04-26T00:15:43Z,0,0,0,0,0,0,18.3,848.4,18.5,18.7,90.8,261,254,0,0.7,92,1.3,1.3,18.8,17.6,14.5
2026-04-26T00:30:50Z,0,0,0,0,0,0,18.3,848.4,18.5,18.7,90.8,260,253,0,0.7,92,1.4,1.4,18.8,17.5,14.5
2026-04-26T00:45:56Z,0,0,0,0,0,0,18.3,848.5,18.4,18.7,90.6,259,254,0,0.8,92,2.4,2.4,18.8,17.5,14.5
2026-04-26T01:01:03Z,0,0,0,0,0,0,18.2,848.6,18.4,18.6,90.7,260,254,0,0.1,92,0.5,0.5,18.8,17.5,14.4
2026-04-26T01:16:27Z,0,0,0,0,0,0,18.2,848.7,18.3,18.5,91,260,254,0,0,92,0,0,18.7,17.5,14.4
2026-04-26T01:31:33Z,0,0,0,0,0,0,18.1,848.7,18.2,18.5,91.3,261,255,0,0.1,92,0.7,0.7,18.7,17.5,14.4
2026-04-26T01:46:40Z,0,0,0,0,0,0,18.1,848.7,18.2,18.5,91.5,260,255,0,0,92,0,0,18.6,17.4,14.3
2026-04-26T02:01:47Z,0,0,0,0,0,0,18,848.8,18.1,18.4,91.3,260,254,0,0,92,0,0,18.5,17.3,14.2
2026-04-26T02:16:54Z,0,0,0,0,0,0,18,848.8,18.1,18.4,91.4,260,253,0,0,92,0,0,18.5,17.4,14.2
2026-04-26T02:32:01Z,0,0,0,0,0,0,18,849,18.1,18.4,91.5,261,254,0,0,92,0.2,0.2,18.5,17.4,14.2
2026-04-26T02:47:07Z,0,0,0,0,0,0,18,849.2,18.1,18.3,91.3,259,253,0,0,92,0,0,18.5,17.3,14.1
2026-04-26T03:02:39Z,0,0,0,0,0,0,18,849.3,18.1,18.3,91.3,261,252,0,0,92,0.2,0.2,18.4,17.3,14.1
